acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,artist_discovery_rank,artist_familiarity_rank,artist_hotttnesss_rank,song_currency_rank,song_hotttnesss_rank
0.0483414014,0.8429463695,0.6759545109,0.9240108782,0.0331211667,0.1435303543,131.991,281637.0,692000.0,300294.0,3742101.0,2196515.0
0.4714403477,0.3941237659,0.9653026402,0.9769307607,0.0954856362,0.0512695484,130.006,1261609.0,243041.0,1645677.0,1871529.0,4738278.0
0.5334173199,0.3641457882,0.5092795476,0.9033526195,0.1130720915,0.0317121341,95.153,189266.0,146588.0,200415.0,4915966.0,1901378.0
0.2597001432,0.2567623216,0.8338617991,0.9240129319,0.0884525677,0.0332319264,122.671,189266.0,146588.0,200415.0,6117659.0,4873441.0
0.0006167667,0.7359495965,0.8054850449,0.8539945144,0.1201967771,0.1077734765,140.052,858059.0,328350.0,976685.0,648828.0,2418966.0
0.0930398701,0.5820887348,0.7877808279,0.8817232918,0.0983648245,0.0647909863,167.939,411366.0,375642.0,445346.0,1871529.0,3637465.0
0.9899907934,0.48345707,0.097914492,0.1635017184,0.1136732175,0.0363192892,146.524,297545.0,262477.0,317691.0,4932334.0,5415434.0
0.4707634066,0.4182255766,0.3125635919,0.8571115606,0.3611543474,0.0281432114,88.022,67399.0,113726.0,78596.0,1767435.0,1258695.0
0.0941107831,0.5386268002,0.5270108197,0.2253365741,0.1214369069,0.0243301222,135.089,58643.0,117557.0,70543.0,3832872.0,2811503.0
0.4685504029,0.6226850502,0.9384995885,0.8595961188,0.1068737825,0.0522265756,111.061,709205.0,448874.0,792892.0,1871529.0,5415434.0
0.0009592569,0.7043181572,0.3657272188,0.902378547,0.1290730181,0.0416005133,139.858,25027.0,39204.0,37577.0,1711116.0,1547200.0
0.0545920871,0.6983208042,0.8036477675,0.8795107056,0.7993187747,0.0422601787,105.997,25027.0,39204.0,37577.0,1824845.0,1370424.0
0.4864779536,0.2145946706,0.754101461,0.944225793,0.1484844377,0.0782972744,86.289,25027.0,39204.0,37577.0,3887313.0,2296578.0
0.0037672578,0.6356089586,0.6162472934,0.9131458594,0.076599239,0.0517218045,167.995,25027.0,39204.0,37577.0,3305357.0,1962686.0
0.0004236161,0.7760007014,0.5057116556,0.9532384927,0.1136811873,0.0552879864,106.007,1290924.0,408096.0,1707279.0,1871529.0,4085498.0
0.5888486272,0.6656295662,0.6418094636,0.5867238427,0.1035829449,0.1101608221,120.831,10918.0,11558.0,5815.0,803024.0,605712.0
0.6265692259,0.4547111354,0.541842303,0.397409781,0.2478734091,0.2177432865,83.795,10918.0,11558.0,5815.0,87748.0,62094.0
0.7195757239,0.550953608,0.7723261895,0.658540108,0.1417880619,0.1327406079,149.889,10918.0,11558.0,5815.0,1654202.0,713665.0
0.6479079795,0.6345841827,0.4433335093,0.0587649705,0.3217561603,0.1070493596,133.446,104491.0,149827.0,113651.0,3797831.0,2312212.0
0.5490759297,0.4005432927,0.7438738798,0.7610438209,0.31100831,0.033054617,135.46,39075.0,17661.0,23278.0,205102.0,248883.0
0.2349877853,0.4268043279,0.6502698672,0.663757246,0.5032469356,0.0314442835,111.605,39075.0,17661.0,23278.0,3811725.0,1305815.0
0.6662033911,0.4356917665,0.6986920372,0.7026880894,0.0774508739,0.0293605342,90.148,39075.0,17661.0,23278.0,1532794.0,498177.0
0.9758226451,0.1475346548,0.9223256924,0.9545089357,0.3207621659,0.0661786966,164.085,4174.0,48933.0,11987.0,1532809.0,1290562.0
0.9690955085,0.5617384886,0.8799327306,0.7826123295,0.3351909093,0.0359279118,121.451,4174.0,48933.0,11987.0,3452338.0,881772.0
0.9657990004,0.4487302661,0.5616142863,0.9520103253,0.1148122558,0.0317731459,128.003,4174.0,48933.0,11987.0,3308103.0,2458373.0
0.9720642972,0.2661953997,0.9015078673,0.921281728,0.2014239813,0.0903257704,173.053,4174.0,48933.0,11987.0,1518455.0,1176968.0
0.977671565,0.2153002513,0.9504564478,0.9640759954,0.0687063093,0.0565836273,87.849,4174.0,48933.0,11987.0,4439756.0,1174178.0
0.9832436868,0.6129846021,0.8722982779,0.9056199698,0.1488380322,0.0752598384,117.476,4174.0,48933.0,11987.0,3260938.0,1260977.0
0.9772555052,0.3230092062,0.9853113749,0.8345238938,0.2181422245,0.054178833,175.424,4174.0,48933.0,11987.0,4760525.0,2958670.0
0.2348001156,0.5586547234,0.6118816888,0.7804683748,0.3395365623,0.0446800565,85.361,36718.0,24157.0,29752.0,5900221.0,3394191.0
0.5571971495,0.5971735868,0.3884341476,0.0590804107,0.0637900843,0.0413033007,89.251,32364.0,46960.0,46128.0,5704668.0,2709592.0
0.1976688398,0.4055885053,0.7769034717,0.8411291683,0.1047651671,0.0853000667,85.742,38351.0,74247.0,51882.0,4230037.0,1970595.0
0.491084863,0.460545165,0.3628529364,0.8487835196,0.0961228054,0.0393753521,139.981,134515.0,107373.0,143639.0,3381666.0,1176968.0
0.0169318356,0.8796129781,0.3491871421,0.8739194624,0.1014362626,0.0754257602,111.995,49952.0,56776.0,62697.0,4457965.0,4416204.0
0.5791946605,0.553076491,0.7637709345,0.8083866567,0.6793456355,0.0454558197,199.963,80473.0,14141.0,40061.0,1745408.0,1427145.0
0.9021314541,0.5461194401,0.5154049648,0.8965531047,0.1293150467,0.0392055745,132.971,489859.0,474505.0,535041.0,5303057.0,4416204.0
0.0144591293,0.6099553133,0.4438983131,0.4264032981,0.0876285796,0.0431664511,80.01,11891.0,35474.0,21135.0,1600374.0,1907527.0
0.0115181623,0.5521389321,0.58620639,0.7342998993,0.0884842582,0.0466326322,79.978,11891.0,35474.0,21135.0,4073521.0,2312212.0
0.0452117574,0.5341009208,0.7206882516,0.8966849009,0.1119513268,0.0390848858,150.072,11891.0,35474.0,21135.0,4131785.0,1548053.0
0.1665837027,0.6791322803,0.3070610812,0.9417549449,0.3357768548,0.0294450574,119.47,1268085.0,578147.0,1659064.0,3583250.0,5714259.0
0.0100870946,0.5943835992,0.4759628022,0.3635982559,0.0852671983,0.0325082827,90.115,42176.0,132409.0,55488.0,5107717.0,3272171.0
0.2043836021,0.3833297568,0.5581867425,0.8933598561,0.0897558206,0.0794275635,96.299,42176.0,132409.0,55488.0,4440336.0,2390145.0
0.0269259992,0.4394307217,0.4346698075,0.8385085294,0.4540278997,0.033601226,116.093,42176.0,132409.0,55488.0,3884174.0,1966966.0
0.1238009159,0.413498679,0.4040351166,0.9793396846,0.1404216021,0.0344796639,120.026,42176.0,132409.0,55488.0,1624902.0,1137281.0
0.519635483,0.5360612049,0.4406626953,0.3313565696,0.0956542118,0.0435952899,90.665,42176.0,132409.0,55488.0,3876487.0,2216397.0
0.9494985272,0.3935701414,0.4918392164,0.7401464389,0.2304998468,0.0285113453,105.621,57945.0,86502.0,69905.0,4900193.0,3369523.0
0.8763128103,0.6045773615,0.3171493725,0.7687961236,0.1224358382,0.0266631473,90.746,57945.0,86502.0,69905.0,3832872.0,2905443.0
0.3509634967,0.4147073624,0.6392346496,0.6353171528,0.1112574104,0.0864408167,94.833,70215.0,9865.0,22469.0,3870111.0,1679227.0
0.4224645392,0.4088226175,0.312260263,0.7290150791,0.1120067585,0.0589967348,133.479,70215.0,9865.0,22469.0,1580438.0,405252.0
0.4820968058,0.434749214,0.5539825101,0.9090675632,0.1167428901,0.0669793865,138.815,70215.0,9865.0,22469.0,363225.0,162117.0
0.6666715539,0.5612815271,0.0445999149,0.3679196895,0.3476293911,0.0371052064,95.999,70215.0,9865.0,22469.0,1492889.0,629154.0
0.0571777477,0.4151923538,0.2740149424,0.7897173332,0.1177849748,0.0476401666,96.458,70215.0,9865.0,22469.0,73633.0,236281.0
0.0206458387,0.6110850278,0.3651734281,0.9464608656,0.1168000311,0.0762946659,169.973,70215.0,9865.0,22469.0,1451824.0,425031.0
0.1784575094,0.4939507473,0.3079687401,0.8739315124,0.1200522181,0.0978669653,94.732,70215.0,9865.0,22469.0,1528195.0,654841.0
0.994472384,0.5088361671,0.2688444673,0.9728700043,0.1337361411,0.0424004896,95.426,70215.0,9865.0,22469.0,4116840.0,1187162.0
0.5241262345,0.5711328081,0.659812712,0.6840647343,0.1542011882,0.0252353301,94.352,70510.0,8404.0,19104.0,4134179.0,1679227.0
0.8624408257,0.4884365097,0.4254622909,0.866728466,0.1059603124,0.027225078,86.241,70510.0,8404.0,19104.0,6026362.0,3637465.0
0.8522368806,0.3791865581,0.6197933961,0.2941241819,0.9233031792,0.0469560739,173.776,137955.0,840.0,2795.0,181530.0,203469.0
0.838181312,0.2265652398,0.3957886287,0.63177675,0.592370841,0.0388176123,142.669,137955.0,840.0,2795.0,167673.0,245765.0
0.8381411697,0.6765292896,0.4529634517,0.1031112543,0.9158533678,0.0440756084,116.937,137955.0,840.0,2795.0,136099.0,67582.0
0.3570640323,0.3940189249,0.5973970678,0.5668088504,0.6820049893,0.0408706504,130.699,137955.0,840.0,2795.0,361355.0,118851.0
0.9279907373,0.3557755214,0.4424717737,0.8548152847,0.7378110437,0.0317346983,112.31,137955.0,840.0,2795.0,81976.0,92762.0
0.937592871,0.3838671545,0.3067259274,0.8369176111,0.7835129598,0.0286566103,78.193,137955.0,840.0,2795.0,319745.0,252015.0
0.9048355286,0.2518764321,0.6426583816,0.9075194225,0.5426701017,0.0431577749,160.478,137955.0,840.0,2795.0,110232.0,119029.0
0.182578818,0.3388194282,0.6336167355,0.8280743656,0.7800755784,0.0353700445,97.698,137955.0,840.0,2795.0,146873.0,158360.0
0.5168831583,0.3354702335,0.8411868952,0.3321762554,0.6913540724,0.0735454204,166.624,137955.0,840.0,2795.0,5423593.0,2488323.0
0.7223398011,0.220138749,0.3946344758,0.0905739538,0.918731143,0.0399530865,151.851,137955.0,840.0,2795.0,925990.0,388586.0
0.0233280393,0.7430664551,0.6423947395,0.913825329,0.1126473728,0.0552090262,120.018,201184.0,513684.0,212981.0,1806119.0,1975630.0
0.0006513745,0.4735135906,0.3491319992,0.923769193,0.0483532732,0.3195073425,86.495,181048.0,65385.0,191843.0,1533319.0,2196515.0
0.0398538323,0.7191083845,0.6547018554,0.9013026296,0.0984150115,0.120536102,106.691,201184.0,513684.0,212981.0,3931480.0,2393794.0
0.5691733174,0.8093627463,0.294721202,0.9563859878,0.1136113278,0.0569001146,124.998,331334.0,521541.0,355422.0,4338909.0,2418966.0
0.9647099986,0.5786878647,0.2994346137,0.9327127952,0.1115553924,0.0515405015,83.342,331334.0,521541.0,355422.0,3724787.0,1989815.0
0.1968260254,0.3041739203,0.0763376549,0.9054458814,0.1540508864,0.0358421046,98.989,56777.0,109915.0,68818.0,5480652.0,4416204.0
0.1470259109,0.525727866,0.5075857914,0.8787883041,0.1504929418,0.0379012028,121.003,331334.0,521541.0,355422.0,5967425.0,5638913.0
0.2659594161,0.7176604067,0.5484409685,0.8535624097,0.0964757766,0.206344785,180.068,84520.0,82328.0,94316.0,5216796.0,2179322.0
0.4300712575,0.6343584722,0.5516469731,0.6807433909,0.1033165073,0.1733640573,149.845,171939.0,278723.0,182382.0,6020380.0,5415434.0
0.6316825789,0.6659807424,0.7824301849,0.942644312,0.1047800563,0.0400690427,110.093,41330.0,83739.0,54697.0,4128607.0,1820539.0
0.9165680923,0.5445701907,0.3817068785,0.945219328,0.0938523859,0.0454657631,184.022,92901.0,157873.0,102276.0,4091276.0,2216397.0
0.7758091701,0.3977536639,0.0739477806,0.6596931232,0.0795372263,0.0565470502,48.429,172558.0,292296.0,183013.0,5731643.0,5415434.0
0.9001185377,0.8279352984,0.5789934335,0.9521641516,0.0752255911,0.1712219663,109.979,84520.0,82328.0,94316.0,4145343.0,2811503.0
0.1082466259,0.8008152095,0.828624283,0.8866524215,0.1322870445,0.0360576831,125.002,23158.0,160159.0,36573.0,1731473.0,1058906.0
0.6582346014,0.6885007801,0.4737719767,0.9157975464,0.1038383682,0.0273042833,89.921,169232.0,45632.0,179540.0,3947409.0,4898193.0
0.0018507909,0.4501671872,0.5009685426,0.9592514517,0.11882383,0.0373901171,111.015,413326.0,208802.0,447742.0,1871529.0,2432666.0
0.0138937387,0.5250631875,0.707511905,0.784340018,0.1115803954,0.0389604618,110.032,413326.0,208802.0,447742.0,1806119.0,2196515.0
0.871848155,0.4579125876,0.8996381954,0.9208678354,0.1219191225,0.053157361,138.016,13724.0,58526.0,25871.0,816911.0,1869304.0
0.987510169,0.5115366106,0.2360149817,0.5396302249,0.0736678503,0.0300464701,120.061,13724.0,58526.0,25871.0,1757355.0,1257066.0
0.226865746,0.4009218178,0.6071550899,0.898982061,0.1507597431,0.0408638966,142.938,1334667.0,1182952.0,1803370.0,648828.0,2432666.0
0.2843861782,0.5101650552,0.9440195444,0.6215161852,0.9000667784,0.0541580674,150.535,99060.0,99319.0,108230.0,4337321.0,1653330.0
0.0866955198,0.4255070128,0.7453989473,0.7087436081,0.0809706864,0.0433567569,180.523,99060.0,99319.0,108230.0,4620654.0,1907527.0
0.2274010351,0.5003317141,0.9561437579,0.8836953223,0.4408885274,0.0498984277,150.862,99060.0,99319.0,108230.0,3336018.0,1413428.0
0.8829848075,0.4417745779,0.5983363562,0.9338843381,0.6860408909,0.0400741594,110.197,169535.0,108172.0,179860.0,4632577.0,1880868.0
0.8727928108,0.404314071,0.7784690051,0.9171155062,0.1166412984,0.0727935477,124.577,169535.0,108172.0,179860.0,6070611.0,3385910.0
0.9829190867,0.52615589,0.1842998792,0.9592392585,0.1343722971,0.0341180397,102.974,169535.0,108172.0,179860.0,3529139.0,2393794.0
0.7354539567,0.1761862562,0.5296848061,0.946589807,0.1108817711,0.0397905437,161.026,54399.0,6804.0,10925.0,793915.0,216972.0
0.6267665424,0.0516677127,0.2257994746,0.7501799652,0.1297653279,0.059997512,234.501,54399.0,6804.0,10925.0,1678514.0,605712.0
0.6715497553,0.5634593461,0.455558412,0.9095921311,0.1123929058,0.0247304729,95.009,15862.0,34322.0,24646.0,433980.0,344474.0
0.0888409578,0.4503285953,0.7815080575,0.8808575981,0.2150967258,0.1248317211,101.666,38903.0,28091.0,37527.0,4620654.0,1783264.0
0.5049784586,0.7263278478,0.6667574646,0.8411802734,0.1246658403,0.4710498688,65.262,7252.0,4684.0,1803.0,882812.0,397430.0
0.2031510159,0.6460372438,0.6912620587,0.7889686446,0.1334621535,0.0529635409,81.915,80577.0,125007.0,90667.0,1557825.0,915066.0
0.057187169,0.6107503496,0.598624305,0.8227291659,0.1029447972,0.0319954491,100.035,80577.0,125007.0,90667.0,1483256.0,1246428.0
0.0673585582,0.6523734971,0.7581765764,0.1926322489,0.1139104882,0.0295645055,90.986,80577.0,125007.0,90667.0,1420216.0,1133773.0
0.3960991781,0.6027786411,0.7155329898,0.7969715519,0.1009848276,0.0358246762,190.199,80577.0,125007.0,90667.0,3460795.0,1679227.0
0.8761443739,0.5226386883,0.6381834798,0.8014866915,0.1106489797,0.0294091204,92.949,22300.0,117982.0,35638.0,926910.0,1651936.0
0.9045926017,0.3840326052,0.3662826939,0.8033540202,0.1160104316,0.0330786184,94.079,113547.0,3872.0,14495.0,1626059.0,1255489.0
0.5245837438,0.1912666512,0.4171301574,0.8835458127,0.1108598034,0.0310748584,146.424,113547.0,3872.0,14495.0,1851301.0,922463.0
0.8872948645,0.323880919,0.3766874668,0.7099520453,0.064706169,0.0352159336,106.244,113547.0,3872.0,14495.0,3278447.0,1814703.0
0.9548277314,0.3203215896,0.4154628942,0.8751152335,0.1114499101,0.0290349428,89.699,113547.0,3872.0,14495.0,3947409.0,2466848.0
0.8728652649,0.5247916004,0.4868157366,0.8803499763,0.1568216496,0.0322512071,132.291,113547.0,3872.0,14495.0,3498126.0,736199.0
0.0701677276,0.6105865935,0.6519832626,0.7895606716,0.0929901436,0.035807138,109.944,251698.0,279596.0,267275.0,5855623.0,5415434.0
0.1529165793,0.6071523491,0.4635413775,0.9205443364,0.0941002891,0.0418395855,120.007,475392.0,393341.0,518509.0,648828.0,2299997.0
0.1214617897,0.6451947177,0.8751995523,0.6103947155,0.3882968779,0.0879945345,120.058,1264927.0,454054.0,1652258.0,325081.0,1397712.0
0.5200690329,0.5954871449,0.8851717786,0.8874130701,0.2703660019,0.038979612,114.023,1312789.0,613730.0,1755180.0,473741.0,1975630.0
0.2817510378,0.5589331626,0.4445601069,0.9170038756,0.1101197483,0.0289491775,79.02,1314599.0,1265102.0,1759229.0,385301.0,1873470.0
0.9031499017,0.5583773386,0.6254696772,0.8519117849,0.2126065082,0.0952968288,98.788,3829.0,38274.0,10574.0,3947409.0,4898193.0
0.2038163451,0.7968545518,0.5290183792,0.2541912405,0.0747457043,0.0581253489,116.984,5534.0,25874.0,9104.0,3581667.0,1187162.0
0.7522798576,0.7402322856,0.6218911966,0.5063470921,0.0945494094,0.0459834936,98.674,5534.0,25874.0,9104.0,1697596.0,1007193.0
0.9957178348,0.6254294478,0.1783874219,0.950166343,0.0737591548,0.0338783212,80.179,5534.0,25874.0,9104.0,207578.0,290349.0
0.2154134329,0.5436893264,0.6816701814,0.9501144851,0.1169396666,0.0291768227,109.996,5534.0,25874.0,9104.0,3739692.0,1459089.0
0.0001541884,0.4080640054,0.802728948,0.7747522018,0.0533269894,0.057727911,107.045,31434.0,5155.0,4497.0,165409.0,188908.0
0.0014903077,0.3978927309,0.9858365935,0.8479077971,0.1779839568,0.1332791207,150.149,31434.0,5155.0,4497.0,91589.0,115432.0
0.0036954435,0.354913317,0.9980482907,0.8102860409,0.2501900686,0.1093408947,187.447,31434.0,5155.0,4497.0,177731.0,203469.0
0.0328723306,0.342407208,0.9753544812,0.6189504227,0.1446565435,0.0857161657,187.446,31434.0,5155.0,4497.0,231083.0,230681.0
0.4308110978,0.3483136343,0.9835221416,0.8303958391,0.1424047949,0.2545627914,83.358,31434.0,5155.0,4497.0,191456.0,199039.0
0.0114415312,0.354484435,0.9807778736,0.9006643343,0.0624020652,0.0605010684,149.984,31434.0,5155.0,4497.0,195318.0,225196.0
2.5266e-05,0.4593715546,0.9890096425,0.8565370798,0.2277431638,0.0556608243,124.987,31434.0,5155.0,4497.0,141612.0,185271.0
0.7911291549,0.3884359378,0.9010175208,0.8304415514,0.113874182,0.0444879611,122.364,137238.0,163852.0,146509.0,4224771.0,1586568.0
0.4401074722,0.4065765558,0.6457622288,0.6836585148,0.3004260644,0.047411826,137.572,137238.0,163852.0,146509.0,4350471.0,1586568.0
0.6244568304,0.2576154646,0.7812528674,0.7848193686,0.162936919,0.0570106683,95.477,137238.0,163852.0,146509.0,5855128.0,2811503.0
0.4445024208,0.7680870886,0.3716844471,0.8587053833,0.0889851828,0.0290150465,88.03,1240008.0,147023.0,1602372.0,3583250.0,5714259.0
0.9402233628,0.0791258381,0.1719457807,0.9325304612,0.7001017514,0.0378590523,79.376,77039.0,7308.0,18224.0,1728148.0,883214.0
0.7235757334,0.2086412143,0.537805991,0.9165284941,0.1086036101,0.0485474392,135.006,77039.0,7308.0,18224.0,4607293.0,2003961.0
0.5051834459,0.3428965763,0.4757973583,0.9476406089,0.1018684274,0.0329904456,94.998,77039.0,7308.0,18224.0,633334.0,388586.0
0.9435186199,0.1105617046,0.1970402999,0.9447185203,0.1897102837,0.040727641,94.182,77039.0,7308.0,18224.0,383683.0,162185.0
0.0485920139,0.3778351701,0.7899781675,0.9127197871,0.2113713891,0.0318559146,130.698,244235.0,128791.0,259168.0,282471.0,818578.0
0.5481947719,0.4919133763,0.7350146475,0.95584901,0.0769653622,0.0367381043,159.971,335725.0,254446.0,360382.0,3278447.0,1852093.0
0.4569784032,0.510305168,0.572397767,0.8732897119,0.1042132828,0.0359546475,121.82,255969.0,126285.0,271863.0,473741.0,1954124.0
0.2097250977,0.3944587924,0.5917635127,0.8847810634,0.4432979352,0.0310670224,84.687,513221.0,203735.0,561444.0,960853.0,2768629.0
0.9536507992,0.1909194015,0.2780461314,0.6794383853,0.206570085,0.0407989471,95.35,77039.0,7308.0,18224.0,891662.0,564287.0
0.9429424794,0.1617074649,0.3691836492,0.9648314517,0.1068014666,0.0390250352,137.892,77039.0,7308.0,18224.0,141373.0,217482.0
0.908848604,0.1378573909,0.3611152405,0.9099618905,0.1136232823,0.0584204286,100.257,77039.0,7308.0,18224.0,5288871.0,2488323.0
0.9593385605,0.1489611601,0.0946354553,0.8519115188,0.1339040021,0.0355672264,142.82,77039.0,7308.0,18224.0,831613.0,281236.0
2.21742e-05,0.5642318197,0.571984142,0.9419476177,0.0911440341,0.047020737,189.973,3130.0,12759.0,2815.0,5019829.0,2488323.0
0.0044343134,0.4188316909,0.8382189751,0.9151425222,0.1261780064,0.0771850142,80.045,238264.0,320563.0,252805.0,5570424.0,4898193.0
0.0517068737,0.350506931,0.6315459852,0.8265856609,0.2439909606,0.2055221093,169.791,134361.0,23896.0,101197.0,4800526.0,5962456.0
0.0002326054,0.6804364077,0.682337165,0.8940820983,0.1469836632,0.0346922029,94.897,32853.0,10442.0,11441.0,5756079.0,3637465.0
0.9529331872,0.3519841025,0.3680780023,0.8135779366,0.123553014,0.0439675598,176.492,53003.0,59068.0,65424.0,4189445.0,1651184.0
0.0870252895,0.3501504298,0.5857788115,0.935076509,0.0768242358,0.2004456639,89.14,16193.0,106056.0,28624.0,4392716.0,1142027.0
0.001748538,0.2664914984,0.4882204657,0.9310298104,0.2065000664,0.0308289095,92.261,170861.0,159926.0,181264.0,4560746.0,1907527.0
0.3278657196,0.497739495,0.2613968184,0.9343265191,0.2938847733,0.0408932694,106.586,239043.0,423384.0,253625.0,4567269.0,2958670.0
0.0526375441,0.6378950337,0.3284580677,0.9255209638,0.0941041655,0.0391820743,141.884,1139239.0,1330700.0,1424169.0,473741.0,1885276.0
0.9956502905,0.1958305338,0.04415475,1.61529e-05,0.0849806826,0.0374936606,100.947,125340.0,97163.0,134296.0,4162773.0,2312212.0
0.9955281935,0.4011867431,0.1953940041,0.9153292008,0.1776897068,0.0538588394,55.649,66558.0,73149.0,77833.0,823708.0,2811503.0
0.9957835127,0.4354314493,0.0864409843,0.9684257291,0.1424429632,0.0394244393,135.438,127788.0,105621.0,136791.0,4882500.0,3115526.0
0.81384749,0.7873716682,0.2923227688,0.000351822,0.3533565375,0.079035834,132.09,134740.0,7845.0,41994.0,960853.0,4416204.0
0.5055822837,0.7200703608,0.7572102833,0.8734323037,0.363106158,0.0744227819,100.033,1241843.0,1103172.0,1606298.0,960853.0,3088636.0
0.0422032463,0.6424162933,0.5102356418,0.8756476924,0.1043978398,0.0901052148,168.003,303428.0,196697.0,324130.0,5967425.0,4266413.0
0.9565567413,0.4465844069,0.8634419866,0.5695580895,0.1182228077,0.038569325,152.529,70331.0,78329.0,81283.0,4143976.0,988443.0
0.586508146,0.4790539122,0.8524425425,0.8245835291,0.1190017893,0.0302107985,158.076,70331.0,78329.0,81283.0,4392716.0,2958670.0
0.3820365079,0.7355032999,0.4743558132,0.7056414843,0.1010879736,0.5478345601,130.584,78737.0,203122.0,88967.0,3947409.0,4705138.0
0.9586849687,0.5121080895,0.1253528625,0.1806935326,0.1065252615,0.0324779065,96.119,244235.0,128791.0,259168.0,5369338.0,4160124.0
0.2366865242,0.6283710295,0.3739247836,0.8766325729,0.1290036358,0.0621869436,187.976,59820.0,94106.0,71621.0,1716983.0,993226.0
0.7410212073,0.6931904416,0.7388199471,0.8680992658,0.0989596839,0.0685503049,134.083,59820.0,94106.0,71621.0,4611168.0,1820539.0
0.116542308,0.6682354214,0.5816938511,0.8893567058,0.1100261435,0.0480953905,129.019,59820.0,94106.0,71621.0,4879994.0,3442474.0
0.1050203486,0.8098777839,0.668262915,0.9007805507,0.3376338337,0.076771555,110.005,59820.0,94106.0,71621.0,3303084.0,1262158.0
0.7041277024,0.7497072795,0.6155836151,0.8613346506,0.1080498709,0.2802049002,73.325,59820.0,94106.0,71621.0,3547548.0,1586568.0
0.0532603595,0.7900683849,0.4133856763,0.9385221272,0.1414915478,0.0568918701,120.38,59820.0,94106.0,71621.0,1626059.0,1157222.0
0.5764271474,0.7823855276,0.6612302197,0.906767665,0.3731829348,0.0493219004,130.064,59820.0,94106.0,71621.0,1813628.0,2914452.0
0.4417779226,0.7306902682,0.4417537772,0.9092242287,0.3122418907,0.0685602715,95.097,59820.0,94106.0,71621.0,1474484.0,2389067.0
0.9602721741,0.6999294338,0.7630277044,0.9328408338,0.0764544381,0.0362592028,159.964,59820.0,94106.0,71621.0,1750199.0,1397712.0
0.9951314188,0.4218796663,0.0291023642,0.89884574,0.1010060427,0.0635135995,71.876,446335.0,377571.0,484720.0,3947409.0,3637465.0
0.4993822756,0.7393687638,0.5938563185,0.8832814058,0.1138866726,0.0992682925,99.984,59820.0,94106.0,71621.0,5967425.0,4416204.0
0.1787566237,0.7654355769,0.1678063765,0.9223837793,0.1156096712,0.2370897274,67.17,59820.0,94106.0,71621.0,3278447.0,2958479.0
0.5582868792,0.850378044,0.7683922269,0.9003491961,0.1448537979,0.0561510872,115.01,59820.0,94106.0,71621.0,3571448.0,3192702.0
0.3426162666,0.8091443286,0.4391159453,0.9200971841,0.0851439588,0.0539362408,93.013,59820.0,94106.0,71621.0,4091276.0,2216397.0
0.026136173,0.8340592152,0.5613548971,0.7997101083,0.2435021478,0.0507711092,109.01,59820.0,94106.0,71621.0,3821856.0,3337933.0
0.034184091,0.8116415609,0.678443584,0.918410516,0.2149739959,0.1003535566,125.329,59820.0,94106.0,71621.0,5756079.0,5982458.0
0.0508276963,0.6365035762,0.4240237247,0.8967539537,0.0777483255,0.04900507,87.995,59820.0,94106.0,71621.0,3854352.0,3309305.0
0.0179150144,0.8573931314,0.5005356297,0.87028234,0.1308959966,0.0592424003,129.014,1276724.0,646831.0,1677421.0,3337371.0,2936482.0
0.9596493019,0.4011962681,0.5481000189,0.9028288466,0.1084705447,0.0556418606,117.475,37900.0,46365.0,51449.0,1642467.0,832355.0
0.9062077077,0.5969408197,0.6023546355,0.8398922387,0.1755312715,0.0666801149,119.511,37900.0,46365.0,51449.0,4916673.0,2958670.0
0.931992228,0.3712839401,0.6989406986,0.8472506658,0.1116728104,0.0662009375,162.512,37900.0,46365.0,51449.0,4407516.0,1245360.0
0.8892301284,0.6024167477,0.541519384,0.5283197421,0.3056408262,0.0512066877,145.515,37900.0,46365.0,51449.0,5871587.0,5975864.0
0.3426255437,0.6393967289,0.5959672276,0.6815234191,0.1103393006,0.1140514997,81.009,37900.0,46365.0,51449.0,813609.0,395072.0
0.8556273466,0.673145979,0.7591045027,0.8678406735,0.0882837858,0.0354624414,118.307,37900.0,46365.0,51449.0,1568789.0,344337.0
0.5886273444,0.7071959663,0.5843582692,0.8642357824,0.0966923087,0.0438564436,113.966,37900.0,46365.0,51449.0,3876487.0,3253247.0
0.8011983876,0.585092926,0.7787728097,0.3462709496,0.1164001453,0.0731035258,142.009,37900.0,46365.0,51449.0,3334231.0,980296.0
0.9406220265,0.655106269,0.7421809956,0.0925673028,0.1039305605,0.2559386488,143.271,37900.0,46365.0,51449.0,431427.0,207774.0
0.6727959839,0.3750708464,0.4995735293,0.9700229092,0.1129409045,0.0447268781,116.559,193092.0,249664.0,204416.0,3494749.0,2196515.0
0.9370678043,0.276677091,0.7791804313,0.9599286865,0.1972365089,0.0483218421,140.926,489569.0,671151.0,534716.0,960853.0,3637465.0
0.9939794059,0.5536653522,0.2498640295,0.8729794161,0.3024540041,0.0321685145,111.817,302875.0,251653.0,323519.0,869798.0,924138.0
0.9939748104,0.6647284895,0.2935421426,0.7038451449,0.071425444,0.0370629989,108.024,302875.0,251653.0,323519.0,1548608.0,1071918.0
0.9883590338,0.6710241895,0.0540555185,0.4161477328,0.1358807268,0.0413139699,99.396,302875.0,251653.0,323519.0,3264422.0,1299380.0
0.1936503434,0.6213859899,0.4385829233,0.0882483132,0.1863619054,0.0295597885,115.927,302875.0,251653.0,323519.0,947654.0,1006011.0
