artist_id,artist_name,artist_active_year_begin,artist_active_year_end,artist_members,artist_favorites,artist_comments,artist_location
17866,Arrington de Dionyso with Graeme W. Smith,2014,2025,,0,0,
17867,Arrington de Dionyso with Turonggo Joyo Mulyo,2014,2025,,0,0,
17868,Arrington de Dionyso with Jaran Kepang Timbul Aji Jubah,2014,2025,,0,0,
17869,Arrington de Dionyso and Mr. Sutak's Group,2014,2025,,0,0,
17870,"Arrington de Dionyso, with Gombloh and Gamelan Gandrun Lombok",2014,2025,,0,0,
17871,Arrington de Dionyso and Gombloh,2014,2025,,0,0,
17872,Jeffrey Lewis and the Rain,2014,2025,,1,0,
17873,Red Dawn,2014,2025,,5,0,Portugal
17874,Aortha,2014,2025,,2,0,"Minsk, Belarus"
17875,DMN Productions,2014,2025,,3,0,"Porto, Portugal"
17877,TAKANAKUY,2014,2025,,3,0,
17879,Inox Kapell,2014,2025,,0,0,Berlin
1788,Beef Humper,2009,2025,Daryl Westfall and Wes White,1,2,Tennessee
17880,Lyndon Scarfe,2014,2025,,14,1,"Barnsley, England"
17882,Das Haus des Hundes,2014,2025,,1,0,Germany
17883,Vibration Terrorists,2014,2025,"L.G.I.C, Scuffy Q, Krowne & Asthmatic Astronaut",0,0,Scotland
17885,Easy Rider,2014,2025,,1,0,"New Brunswick, NJ"
17886,.357 Lover,2014,2025,"Ron Salvo (drums), Avi Fox-Rosen (guitar), Steve Dawson (guitar) Dave Wallin (bass), and Corn Mo (piano and vocals).",1,0,"Brooklyn, NY"
17891,PsychotekTrauma,2014,2025,ISK,1,0,"Porto, Portugal"
17892,Gilo,2014,2025,Virgilio Oliveira,11,0,Portugal / UK
17893,Ottis,2014,2025,,1,0,
17894,Gospel Of Mars,2012,2025,Jef Brown - Tenor Sax Marcus Cummins - Soprano & Alto Sax Bob Jones - Double Bass Aaron Moore - Drums,1,0,"Brooklyn, NY"
17895,_Algol_,2014,2025,,0,0,Russia
17896,Goosebumps,2014,2025,Ray Logan Eric Max,0,0,"New York City, New York"
17897,Sergey Schepkin,2014,2025,,1,0,
17898,Čoček Nation,2014,2025,,1,0,
179,Kevin Shields &amp; Brian Miller,2008,2025,,0,0,
1790,"Roy ""Chicky"" Arad",2000,2025,,2,0,Israel
17900,David Velez,2014,2025,,3,0,Colombia / USA
17901,Infecticide,2014,2025,,4,0,"France, Paris"
17902,mangulicaFM,2014,2025,mangulicaFM,1,0,Hamburg
17905,Roberto Maldoror Manfredini,2014,2025,,1,0,Italy
17906,r.y.f.,2014,2025,francesca morello,1,0,italy
17907,Ezylohm_tek,2014,2025,,3,0,
17908,MMO,2014,2025,,1,0,
1791,Otis Fodder,2009,2025,,3,0,"Montreal, Quebec"
17910,Fear Konstruktor,2014,2025,,1,0,Russia
17912,HAZE,2014,2025,,2,0,
17913,Benoit Villemont,2014,2025,,1,0,
17914,Halo Svevo,2014,2025,,1,0,
17915,Kritchev vs. Ban,2014,2025,,1,0,
17916,Snowfeeder,2014,2025,,1,0,
17917,Hari Hardman,2014,2025,,1,0,
17918,Ivan Kurbakov,2014,2025,,1,0,
17919,Roomdark,2014,2025,,1,0,
1792,Marianne Dissard,2000,2025,Marianne Dissard - vox/saw Clay Koweek - guitar/vox Arthur Vint - drums Brian Lopez - guitar/vocals Olivier Samouillan - viola/accordion/mandolin Geoff Hidalgo - bass Sergio Mendoza - drums/piano,7,1,
17920,Leithal,2014,2025,,2,0,
17921,Spit it Out,2014,2025,,1,0,
17922,Pavel Kopecky,2014,2025,,1,0,
17923,Orgatanatos,2014,2025,,1,0,
17924,ReVerse Bullets,2014,2025,,1,0,
17925,J P,2014,2025,,1,0,
17926,Nevhar Anhar,2014,2025,,1,0,
17927,Project 5am,2007,2014,Jason Haye,30,1,Uk
17929,Dildo,2014,2025,"Cathy Heyden: saxophone, percussions, vocal Ben Ajrab: bass rythmik box, vocal Thierry Müller: guitar, tone generator",0,0,Paris
1793,Cheetah Chrome,2009,2025,,1,0,
17933,Royko Passage,2014,2025,Matyi Strieženec - vocals Dávid Strieženec - guitar Simon Matrka - drums,0,0,"Bratislava, Slovakia"
17934,Tipsy Oxcart,2014,2025,Jeremy Bloom - Accordion Maya Shanker - Violin Connell Thompson - Clarinet/Sax Ayal Tsubery - Electric Bass Dani Danor - Drum Kit Special Guest Nezih Antakli - Darbuka,2,0,"Brooklyn, NY"
17936,Ljova and the Kontraband,2014,2025,Ljova - viola & fadolin Inna Barmash - vocal Patrick Farrell - accordion Mathias Kunzli - percussion Jordan Morton - bass,2,0,New York City
17937,Harris Brothers Balkan Band,2014,2025,Drew and Laine Harris,2,0,"Cheshire, CT"
17938,Ornamatik,2014,2025,"Bethanni Grecynski (Trombone) Ben Rolston (Electric and Double Bass) Andy Warren (Trumpet/Flugel horn) Darrin Greenawalt (Guitar/Bouzouki) Drew Schmieding (Drums/percussion) Eric Schwiezer (Clarinet/Bass Clarinet, Flute, Alto/Bari Sax) Derek Worthington (Trumpet) Matt Endahl (Accordion/Piano)",2,0,"Ann Arbor, MI"
1794,Ugh God,2007,2025,"Sean Finan, Mike Parry, James Ryskalchick, Dan Angel, Curt Howard, Benji Davis, John Rikki, Jon Vaders, Drew Saracco, Tom Kaericher, Mark McGrath",1,0,Philadelphia
17940,Avram Pengas and the Noga Group,2014,2025,,0,0,"New York, NY"
17941,Cazma,2014,2025,,0,0,
17942,Phacts,2014,2025,,1,0,
17943,Dotlights,2014,2025,,1,0,
17944,Marsman,2014,2025,,1,0,
17945,"She Has A Cold, Cold Heart",2014,2025,,1,0,
17946,Quibus,2014,2025,,0,0,
17947,Broken Lip,2014,2025,,0,0,
17948,Strapatsen,2014,2025,,0,0,
17949,VISITORS,2014,2025,Bertin van Vliet,3,0,Netherlands
17950,Hemisphere,2014,2025,,0,0,
17951,Adam Link,2014,2025,,0,0,
17952,C.R. Kasprzyk,2014,2025,,0,0,
17953,Dan Tapper,2014,2025,,0,0,"Bath, England"
17954,Jefferson Kielwagen,2014,2025,,0,0,
17955,Edu Comelles & Javier Piñango,2014,2025,Edu Comelles & Javier Piñango,2,0,
17956,Frank Wilke / Andrè D.,2014,2025,Frank Wilke / Andrè D.,0,0,France/ Germany
17958,C. Reider,2014,2025,,4,0,
1796,Susanna,2009,2025,,0,0,"Oslo, Norway"
17964,auris+gino,2014,2025,christopher preissing eric leonardson julia a. miller gino robair,0,0,chicago. san francisco.
17965,Nick Otheen,2014,2025,,3,0,Hungary
17966,ROW,2014,2025,,1,2,"Toronto, Canada"
17967,2Kutup & Floating Spirits,2014,2025,,1,0,
17969,Floating Spirits & 2Kutup,2014,2025,,0,0,
1797,Howard Fishman,1998,2025,,0,0,"Brooklyn, NY 11211"
17970,¡FLIST!,2014,2025,Charlie Twitch Virgil Sharkya Nick Schofield,2,0,"Montreal, Qc"
17971,Generation Skweee,2014,2025,,0,0,
17972,Unforeseen Heights,2014,2025,,1,1,Spain
17973,Zlatno Selo,2014,2025,,0,0,
17976,The Obscure Dignitaries,2014,2025,"Rachel LaViola- Vocals Michael Nesuda- Guitar, Oud, Pedal Steel Kevin Butler- Bass Benjamin Croucher- Percussion",0,0,"Dallas, Texas"
17977,Dolunay,2014,2025,"Jenny Luna- voice, percussion Eylem Basaldi- violin Adam Good- oud Polly Tapia Ferber- guest percussionist",2,0,"Brooklyn, NY 11237"
17979,Balcony Players,2014,2025,"Moniek de Leeuw NL ( violin , voice) Johan de Pue BE ( gitar, voice ) Martin Masakowski USA ( contrabass, voice ) Ilse Roskam NL ( accordeon, voice ) Luca Susti PERU ( percussion, voice )",0,0,"Rotterdam, Netherlands"
17981,Zina Bozzay,2014,2025,,0,0,California
17982,Aenedra,2014,2025,,1,0,Portugal
17983,gift,2014,2025,,1,0,
17984,MOAN,2014,2025,,2,0,Poland
17985,BLARE FOR A,2014,2025,,0,0,
17986,JOANNA,2014,2025,,0,0,
17987,Aleph,2014,2025,,0,0,
17988,Metome,2014,2025,,0,0,
17989,A Thousand Years,2014,2025,,0,0,
1799,Jeremiah Cymerman,2009,2025,,3,0,"New York, NY 10002"
17990,Option Command,2014,2025,,0,0,
17993,ABSRDST,2014,2025,,12,2,
17995,Dizzonanz Domestic,2014,2025,Caleb Jones,1,0,United States of America
17996,Today's Man,2013,2025,,14,3,Maryland
17997,Salmo,2012,2025,"Guitare basse, chant : Grégory Compagnon Batterie : Kévin Gouthard Guitare, chant : Olivier Guyomar",30,0,"Lyon, France"
17998,Las Kellies,2014,2025,,5,0,"Argentina, Buenos Aires"
17999,The Polish Ambassador,2014,2025,,55,7,
18,Rock Paper Scissors,2008,2025,,0,0,
180,King Kong Ding Dong,2006,2025,Leroy Corduroy Swizzle G Jonathan von Dardenelle,22,5,"Philadelphia, PA"
18000,Aires,2014,2025,,1,0,Portugal
18001,Das Sombreros & André D.,2014,2025,,0,0,
18003,Aidan Baker & Samuel Antonin,2014,2025,,1,0,
18004,HYMnEYE,2014,2025,Mported Flows Grace One,0,0,
18007,Rooster Tail,2014,2025,Matt Sekel - Guitar Nix Pickler- Percussion & Bass Clarinet,1,0,Connecticut
18008,Catherine Foster Brass Band,2014,2025,,0,0,"New York, NY"
18009,Gawain Thomas Trio,2014,2025,"Lysander Jaffe, Gawain Thomas, Marty Jaffe",1,0,
1801,Martinibomb,2009,2025,,5,0,"Portland, OR"
18010,Nashaz,2014,2025,"Kenny Warren, Nathan Herrera, Brian Prunka, Reuben Radding, George Mel, Vin Scialla",2,0,"Brooklyn, NY"
18011,Pontic Firebird,2014,2025,"Beth Bahia Cohen (violin), Adam Good (oud), Paul Brown (acoustic bass), and Jerry Kisslinger (daouli)",3,0,Bi-Coastal
18012,2 TOTEMS,2014,2025,Marina Vesic ( Black Marine ) - composer/ pianist Zlatko Petkovic ( FatZed ) - drums/ production,3,1,
18013,Pangea,2014,2025,,2,0,Spain
18015,New Air,2012,2025,"Andrea Morganti, Gabriele Carone",2,0,
18016,Bruce Gremo,2014,2025,,0,0,
18017,saQi,2014,2025,,12,0,
18018,Ample Mammal,2014,2025,David Sugalski,3,0,
18019,Turmoil,2014,2025,,2,0,USA
18020,Italian Village Music and Dance,2014,2025,Celest DiPietropaolo and Marie DiCoccocircle,0,0,"Middlesex, VT"
18021,Wind of Anatolia,2014,2025,"Esat Seyho – Vocalist, Ismail Siglam – Baglama & Accordion Soloist, Fatih M. Bayram – Guitar/Vocalist, Frank Mastroianni – Acoustic Drums, Ian Kenselaar – Bass",1,0,New Jersey / New York
18022,Svitanya,2014,2025,Susan Anderson Kayla Ankeny Anne Ehrhart Leela Ehrhart Kimberly DiMattia (musical director) Chrissy Steele Jane Carver,2,0,"Philadelphia, PA"
18023,Yasna New York Bulgarian Women's Voices Choir,2014,2025,Vlada Tomova Valentina Kvasova Shelley Thomas Petya Maglova Melinada Hunt Nancy Neiditz Eleonora Vidolova Evgenia Angelova Sina Heiss Diana Djibirova,1,0,New York
18024,Big Ups,2014,2025,"Brendan Finn, Joe Galarraga, Amar Lal, Carlos Salguero",1,0,"Brooklyn, NY"
18025,Ukrainian Village Voices,2014,2025,Brian Dolphin Andriy Milavsky Romana Soutus Lila Diaboha Ezra Halleck Slava Sannikov Larissa Raphael,5,0,"New York, New York"
18026,Gentlemen,2014,2025,,0,0,Ireland
18027,Pampers,2014,2025,"Carl Cirone - vocals, guitar, keys, tapes Jordan Lovelace - bass, vocals John Kramer - guitar Peter Buxton - drums",5,0,New York City
18028,Trio Kavkasia,2014,2025,Alan Gasser Stuart Gelzer Carl Linich,0,0,"Toronto, ON"
18029,Young Bulgarian Voices New York,2014,2025,,0,0,"New York, New York"
1803,Cold Cave,2008,2025,Wes,19,1,"Philadelphia, PA"
18030,Zingeray!,2014,2025,Gerald Marcus Janet Leuchter Josh Waletzky Esther Gottesman Paula Teitelbaum Ethel Raim Carol Freeman Itzik Gottesman,0,0,
18033,Acreil,2014,2025,,6,0,USA
18034,Alcrete,2014,2025,Eamon Quinn,0,0,"Montreal, Qc"
18035,Electrician,2012,2025,Neil Campau,2,0,
18043,Arrington de Dionyso and SENYAWA,2014,2025,,5,0,
18044,Mudlark,2014,2025,,1,0,"Perth, Australia"
18045,Filthy Children,2014,2025,,4,1,"Sydney, Australia"
18046,Canecutter,2014,2025,,0,0,
18047,Defocus,2014,2025,,0,0,
18048,Baerfrens,2014,2025,,0,0,
18049,Mystery Wagon,2014,2025,,0,0,
1805,Paul Collins Beat,2009,2025,"Paul Collins Beat Paul Collins - rhythm guitar, vocals Jesse Smith - bass, vocals Warren Bailey - lead guitar, vocals Dave Rahn - drums",5,0,"New York, NY"
18050,L-X-EN,2014,2025,,0,0,
18051,Moufteef,2014,2025,,0,0,
18052,cyber.akb,2014,2025,,0,0,
18053,Kaukana,2014,2025,,0,0,
18054,Kwze,2014,2025,,0,0,
18055,Carpet Brick,2014,2025,,0,0,
18056,Defocus X Moufteef,2014,2025,,0,0,
18057,Kuwait Paragraphic,2014,2025,,0,0,
18058,Ilki,2014,2025,,0,0,
18059,Domestic Turmoil,2014,2025,Tom Maggio Holly Maggio Caleb Jones,1,0,USA
1806,Gentleman Jesse,2009,2025,"Gentleman Jesse & His Men Jessie Smith - lead vocal, guitar Warren Bailey - bass, vocals Adrian Barrera - lead guitar, vocals Dave Rahn - drums",0,0,"Atlanta, GA"
18063,eden,2014,2025,,0,0,
18064,7b-PARAL-LEL,2014,2025,,0,0,
18065,AG Davis and Anthony Donovan,2014,2025,,0,0,
18066,Akaman,2014,2025,,0,0,
18067,Anthony Donovan & Jaan Patterson,2014,2025,,1,0,
18068,Aracagok Donovan Johnco,2014,2025,,0,0,
18069,GX Jupitter-Larsen and {AN} Eel,2014,2025,,0,0,
18070,Half Evidence,2014,2025,,0,0,
18071,Hyaena Fierling,2014,2025,,1,0,
18072,Igor's Roomy Labcoat And Friend,2014,2025,,0,0,
18073,Jaras Ramunas Alias ENDICHE VIS. SAT,2014,2025,,0,0,
18074,John 3.16 and Anthony Donovan,2014,2025,,0,0,
18075,LIL and Anthony Donovan,2014,2025,,0,0,
18076,Mono Scarves,2014,2025,,0,0,
18077,Nicky Jadaszewski,2014,2025,,0,0,
18078,PAN PAN PAN Avian Distress Call,2014,2025,,0,0,
18079,Rabbitry,2014,2025,,1,0,
1808,Tapeworm Collective,2009,2025,Various,3,0,Worldwide
18080,Richard Ramirez and {AN} Eel,2014,2025,,0,0,
18082,Seiei Jack and Ayato,2014,2025,,0,0,
18083,Stale Liavik Solberg and John Russell,2014,2025,,0,0,
18084,Szaman Amon,2014,2025,,0,0,
18085,The Michael Atonal VVVick Trip,2014,2025,,0,0,
18087,Trevor Watts,2014,2025,,0,0,
18088,Absent Trio with Jme Guggino,2014,2025,,0,0,
18089,Agnieszka Cie Nienawidz,2014,2025,,0,0,
1809,The Space Lady a.k.a. Suzy Soundz,2009,2025,Susan Dietrich a.k.a. Suzy Soundz,2,0,"San Francisco, CA"
18090,Berthelot,2014,2025,,4,0,France
18091,Blk Mas,2014,2025,,0,0,
18092,Br'laaB,2014,2025,,0,0,
18093,Bryan Lewis Saunders and Sinus Buds,2014,2025,,0,0,
18094,Chris Russell and Pixyblink,2014,2025,,0,0,
18095,Cigule Migule and Samwill Chainsaw,2014,2025,,0,0,
18096,Crank Sturgeon and {AN} EeL,2014,2025,,1,0,
18097,Dario Fariello and Frank Szardenings,2014,2025,,1,0,
18098,DongleDoc,2014,2025,,0,0,
18099,Dylan Nyoukis and {AN} EeL,2014,2025,,0,0,
181,Knit Witch,2008,2025,,0,0,
1810,The Wades,2009,2025,,2,0,
18100,Eloine,2014,2025,,0,0,
18101,Fibreman,2014,2025,,0,0,
18102,Freaks With People Behind Them,2014,2025,,0,0,
18103,Jaap Blonk and {AN} EeL,2014,2025,,0,0,
18104,John M. Bennett and Catherine Mehrl Bennett,2014,2025,,0,0,
18105,"Guido Henneboehl, Hopek Quirin and Kris Limbach",2014,2025,,0,0,
18106,"Jaap Blonk, Sandy Ewen, Paul Shelton and {AN} EeL",2014,2025,,0,0,
18107,Jorn Zone,2014,2025,,0,0,
18108,Jeremy Gluck and David Fuglewicz,2014,2025,,0,0,
18109,K K Null and {AN} Eel,2014,2025,,0,0,
18110,"Magliocchi, Okamoto, Chagas and Boss",2014,2025,,0,0,
18111,Kikiriki,2014,2025,,0,0,
18112,Lejk,2014,2025,,0,0,
18113,Lynlee,2014,2025,,0,0,
18114,"Marcello Magliocchi, Marco Malasomma and Chris Silver T",2014,2025,,1,0,
18115,PAS-Musique,2014,2025,,0,0,
18116,NOS Project,2014,2025,,0,0,
18117,Paul Mimlitsch and Anthony Donovan,2014,2025,,0,0,
18118,Soundtrax For Our Future Empire,2014,2025,,0,0,
18119,Union Furnace,2014,2025,,1,0,
1812,Dan Ake,2009,2025,,0,0,
18120,Winkhaus,2014,2025,,0,0,
18121,Stephen Grew,2014,2025,,0,0,
18122,Szaman Cheh,2014,2025,,0,0,
18123,The Navigators,2014,2025,,0,0,
18124,Super Mountain Bike Brothers,2014,2025,,1,0,
18125,Trevor Watts Drum Orchestra,2014,2025,,0,0,
18126,Trevor Watts Quartet,2014,2025,,0,0,
18127,Tunnel Rat and Lezet,2014,2025,,0,0,
18128,Uros Rutar and Janez Juh,2014,2025,,0,0,
18129,Wire Assembly,2014,2025,,1,0,
1813,Full Load of King,2009,2025,,4,0,"Stow, OH USA"
18130,ZCPAPTT,2014,2025,,0,0,
18131,Watercoloured Well,2014,2025,,0,0,
18135,InSpectr,2014,2025,Daniil Kasperovich,1,0,"Kaliningrad, Russia"
18136,Rhanee,2014,2025,Sergey Ermilov,1,1,"Russia, Kemerovo"
18137,Phundamental,2014,2025,,4,0,Lithuania
18138,Rob Rob Rob,2014,2025,,4,0,UK
1814,Vagina Jones,2009,2025,,3,0,
18140,Carb On Carb,2014,2025,james stuteley nicole gaffney,8,0,"Auckland, New Zealand"
18141,Third Mind Movement,2014,2025,"Arsenic Strychnine, Vladimir Dissonance, Malum Torpor",3,0,
18142,ii2,2014,2025,,0,0,
18143,Sodomus,2014,2025,,0,0,
18144,Jahn Mini,2014,2025,,0,0,
18145,illwitch,2014,2025,,0,0,
18146,Dark Component/NIE Appo,2014,2025,,0,0,
18147,MyOwnCreation,2014,2025,,0,0,
18148,Dark Component,2014,2025,,0,0,
18149,Spiral Coil,2014,2025,,0,0,
18150,Hank Hobson,2014,2025,,0,0,"Russia, Voronezh"
18151,Tony Deus,2014,2025,,0,0,
18152,Rngmnn,2014,2025,,3,1,Germany
18153,Margina,2014,2025,Jasmina Tabak - vocal & bass Aleksandar Petrović Mechka - guitar,4,3,"Subotica, Serbia"
18155,Blanket Music,2000,2007,Chad Crouch Dave Depper Michael Johnson Greg Lind,23,0,"Portland, OR"
18156,DJ Def Chad,2014,2025,,6,1,"Pittsburgh, Pennsylvania"
18157,Ulrich Janczyk,2014,2025,,1,0,Paris
18163,Eidetic Seeing,2009,2025,Sean Forlenza Paul Feitzinger Danilo Randjic-Coleman,9,0,"Booklyn, NYC, USA"
18164,Cottaging,2014,2025,,0,0,"East Providence, RI"
18165,Ubasute,2014,2025,Alex Caprio: Vocals Ross Hamilton: Drums Mike Marciano: Bass Jeremy Suria: Guitar,3,0,"Montclair, NJ"
18166,Speed The Plough,2014,2025,"John Baumgartner - Keyboards, vocals, song writer Toni Baumgartner - Woodwinds, vocals Michael Baumgartner - Guitar Ed Seifert - Guitar, vocals Cindi Merklee - Bass, vocals John Demeski - Drums Marc Francia - Guitar",1,0,"North Haledon, NJ"
18167,La Sabrosa Sabrosura,2014,2025,,2,0,Mexico City
18168,Flagland,2014,2025,Kerry Kallberg- treble Dan Francia- bass Nick Dooley- drum,1,0,New York City
18169,The Spits,2014,2025,"Sean Wood - Guitar, Vocals Erin Wood - Bass, Vocals Wayne Draves - Drums Tim Tim - Keyboards",3,0,"Kalamazoo, Michigan"
1817,Flavia &amp; the Motonets,2009,2025,Gastòn Caba Nicolás Cohen,7,1,Argentina
18170,Slowdance,2014,2025,"Kyle, Guitar Luke, Synth Quay, Vocals Quigley, Bass Sam, Drums",1,0,"Brooklyn, NY"
18172,REW<<,2013,2025,Ryan E Weber,18,0,"Washington, DC"
18177,Soni Sfardati,2014,2025,,0,0,
18178,[creeper:Robusto],2014,2025,,2,1,Germany
18179,Lucas Perny & Peter Turay & Jojo blue,2014,2025,,0,0,
1818,Change!,2009,2025,,0,0,
18181,Lucas Perný & Miloslav Kollar,2009,2025,"Lucas Perný, Miloslav Kollár",5,0,Slovakia
18182,Asian Mae,1998,2025,Asian Mae,3,0,"South Portland, Maine"
18183,GORIBOR,2014,2025,,0,0,
18184,DBAU,2014,2025,,0,0,
18186,ШЕРЕТ БЛЕЈЗЕР MICRO DRIVER,2014,2025,,0,0,
18187,OWL OXIDANT,2014,2025,,0,0,
1819,Chenard Walcker,2009,2025,,17,0,"La Goutte d'Or, Paris, France"
18190,CLAYMORE,2014,2025,,0,0,
18191,STYPTIC,2014,2025,"Ilija Medar - Vocals Velibor Stanojević - Guitars Bratislav Prolović - Guitars Dalibor Minić - Bass Guitar Bojan Miljković - Drums Vladimir Popović - Keyboards, Synths and Samplers",1,0,"Nis, Serbia"
18192,mangulicaFM & NASTROM feat. LENHART TAPES,2014,2025,,1,0,
18193,theSCARPS,2014,2025,,0,0,
18194,ANA ĆURČIN,2014,2025,,0,0,
18195,BIG BUG,2014,2025,"lead vocal: Ivan Vasić guitars: Ivan Rosić, Stefan Potić keyboards and back vocals: Predrag Pejčić drums: Saša Đordjević samplers: Milan Panić bass: Boban Tošić former members: Predrag Pejčić - Keyboards, Slobodan Aleksić - bass Ivan Rosić - guitar Vladimir Petrov - drums",0,0,Pirot Serbia
18196,ČISTILIŠTE,2014,2025,,0,0,
18197,FIGURATIVE THEATRE and L ö W,2014,2025,,1,0,
18198,PONOĆNI VODENIČAR feat. Tamara Ristić,2014,2025,,0,0,
18199,PLAVO,2014,2025,,0,0,
182,Kowloon Walled City,2008,2025,"scott evans - voice, guitar. jeff fagundes - drums. ian miller - bass. jason pace - guitar.",14,4,"San Francisco, CA"
18200,DICHOTOMY ENGINE,2014,2025,,0,0,
18201,THE SIXTH CATHARSIS,2014,2025,,0,0,
18202,PLASTIC SUNDAY,2014,2025,,0,0,
18203,IVEZA and ELEMENTS,2014,2025,,0,0,
18204,ANNE MARIE,2014,2025,,0,0,
18205,ŽEN,2014,2025,,0,0,
18206,ALEXANDER CROW,2014,2025,,0,0,
18207,GRAVITY OF LIGHT,2014,2025,,0,0,
18208,C L VRS feat. Markiza,2014,2025,,0,0,
18209,CROCODILE TEARS feat. Zoranaism,2014,2025,,0,0,
1821,Pee-Bug,2009,2025,,0,0,
18210,ALEN ILIJIĆ,2014,2025,,1,0,
18211,NJUŠKAČI JABUKA,2014,2025,,0,0,
18212,CPTOVI,2014,2025,,0,0,
18213,HESPERIAN DEATH HORSE,2014,2025,,0,0,
18219,Herr Doktor,2014,2025,Renan Alves,36,2,"Coimbra, Portugal"
1822,Gary War,2005,2025,,30,0,"Brooklyn, NY"
18220,Dark Urrru,2010,2025,br. oak Colleen Kinsella Caleb Mulkerin,2,1,"South Portland, Maine"
1823,Mi Ami,2009,2025,"Daniel Martin-McCormick - vocals, guitar Jacob Long - bass Damon Palermo - drums",9,0,"San Francisco, CA 94110"
18231,Tarpigh,2014,2025,"Tim Harbeson, Eric LaPerna, Tom Kovacevic",2,0,Maine
18232,Extrapool,2014,2025,Phillip Spradley,1,0,
18234,id m thfft able,1998,2025,"id m theft able, dick the table",0,0,Maine
18235,So Brown,2014,2025,,3,0,"Brooklyn, NY"
18236,Jet Jaguar,2014,2025,,2,0,
18237,Gunenfolta,2014,2025,Alex Allard,0,1,
18238,Nancy,2014,2025,,0,0,"Brooklyn, NY"
18239,Scott Lawlor,2014,2025,,1,0,
1824,Iron Metal,2009,2025,,0,0,
18242,shapes and monsters,2014,2025,"diego caicedo, keith helt, reid karris, gabriel millan. -",2,0,chicago / barcelona
18243,máquina solar,2014,2025,"amanda irarrázabal, wenchi lazo",0,0,buenos aires / santiago de chile
18244,Alexei Borisov and Anton Mobin,2014,2025,Alexei Borisov and Anton Mobin,4,0,"Moscow
Paris"
18246,Ayla Nereo,2014,2025,Ayla Nereo,13,0,"Grass Valley, CA"
18247,Meso,2014,2025,,1,0,
18248,Boogarins,2014,2025,Fernando Almeida and Benke Ferraz,4,0,"Goiânia, GO, Brazil"
18249,Insect Guide,2014,2025,,0,0,
1825,Økapi,2009,2025,,6,0,"Rome, Italy"
18250,Butcher The Bar,2014,2025,,0,0,
18251,Lowpines,2014,2025,,0,0,
18252,Marthas & Arthurs,2014,2025,,0,0,
18253,Tiny Fireflies,2014,2025,,0,0,
18254,Paperfangs,2014,2025,,0,0,
18255,Sun Sister,2014,2025,,0,0,
18256,Richard Holmsen,2014,2025,,0,0,
18257,Alison Eales,2014,2025,,0,0,
18258,jellybean!,2014,2025,,0,0,
18259,Far Concern,2014,2025,,0,0,
1826,Tombs,2009,2025,,9,0,"Brooklyn, NY 11222"
18260,Laura K,2014,2025,,0,0,
18261,Young Romance,2014,2025,,0,0,
18262,The Candy Strypers,2014,2025,,0,0,
18263,Kookooo Kitchen,2014,2025,,0,0,
18269,Apache Tomcat,2011,2014,Alex Ramirez T.G. Jonny Max Vissel Devin Shannon Juan Rangel Hondo Russell John Ranck Jason Farley Marcus Bolf,88,2,"Cedar Creek TX.
78612"
18271,Frequent,2014,2025,Nolan Petruska,0,0,"Boulder, CO"
18272,Jeremy Allingham,2014,2025,,2,0,
18275,Mikimo Sosumi,2014,2025,Michael Valentine West,1,0,"Birmingham, UK"
18276,Lille,2014,2025,Tamara Pribišová and Róbert Fapšo,3,0,"Slovakia,Dremland"
18278,Wilted Woman,2013,2025,eel burn,2,0,"providence, RI
berlin, DE"
18279,Ramsden,2014,2025,Colin Langenus David Ramsden Eli Winograd,1,0,New York City
18282,YOSHITAKA HIKAWA,2014,2025,,0,0,
18286,Novi Split,2003,2025,Notes: Album art by Margaret Gallagher Mastered by Mark Chalecki at Little Red Book Mastering Written by David Jerkovich Cake Party (ASCAP) Artwork by Jeff Enzor Performed by: Tripp Beam : Drums Michael Biazevich : Piano Vicki Brown : Violin on ‘Stupid’ Carlos Michael Gutierrez : Guitar David Jerkovich : Vocals and Guitar Pauline Lay : Violin on ‘Hollow Notes’ Jeff Roffredo : Upright Bass Michael Rozon : Pedal Steel,10,0,"Los Angeles, CA"
18289,SKGB,2014,2025,,8,0,Philadelphia
1829,Mondo Topless,1992,2025,"Sam Steinig – Lead Vocals, Vox Organ Kris Alutius – Guitar, Vocals Scott Rodgers – Bass, Vocals Steve Thrash – Drums",5,0,"Philadelphia, Pennsylvania"
18294,Gordan Morgan,2014,2025,,0,0,Berlin
18297,3dtorus,2014,2025,,0,0,
18298,Visager,2014,2025,,86,0,
18299,Elian,2014,2025,,0,0,
183,Kyle Bruckmann,2008,2025,,1,0,"Oakland, CA"
1830,ABC Radio National,2009,2025,,0,0,
18300,Sovde,2014,2025,,0,0,
18301,_whtspce,2014,2025,,0,0,
18302,2ndMOUSE,2014,2025,Chris McKeown,1,0,
18303,A()d,2014,2025,,0,0,
18304,Abereiddy Astronomical Society,2014,2025,,0,0,
18305,Afrikence,2014,2025,,0,0,
18306,AL355I0,2014,2025,,0,0,
18307,Anokie,2014,2025,,0,0,
18308,Audraulic,2014,2025,,1,1,
18309,Borealis,2014,2025,,0,0,
18310,Bunai Carus,2014,2025,,0,0,
18311,Cedric von Flugel,2014,2025,,0,0,
18312,joachim de lux,2014,2025,,1,0,
18313,Timperley Rhapsodians,2014,2025,,0,0,
18314,VYVCH,2014,2025,,25,5,"Bezhetsk, Russia"
18317,ARP,2014,2025,,1,0,
